Threshold,Precision,Recall,F1
0.00022524595,0.8958501907293954,0.9999741942143429,0.9450527960296425
0.00022536516,0.8958709021130994,0.9999741942143429,0.9450643203610918
0.00022548437,0.8959744733982289,0.9999741942143429,0.9451219462345569
0.00022560358,0.8960159086179388,0.9999741942143429,0.9451449985517036
0.00022572279,0.8962646004394588,0.9999741942143429,0.9452833360731857
0.000225842,0.896285330989499,0.9999741942143429,0.9452948660279402
0.00022596121,0.8963060624985544,0.9999741942143429,0.945306396263968
0.00022608042,0.8963682627804765,0.9999741942143429,0.9453409886597937
0.00022619963,0.8963889981262578,0.9999741942143429,0.9453525200210174
0.00022655725,0.896409734431387,0.9999741942143429,0.9453640516635662
0.00022679567,0.8964304716959308,0.9999741942143429,0.9453755835874498
0.00022691488,0.8964512099199555,0.9999741942143429,0.9453871157926788
0.00022703409,0.8964926892467148,0.9999741942143429,0.9454101810472139
0.0002271533,0.8965134303495824,0.9999741942143429,0.9454217140965407
0.00022739172,0.8965341724121975,0.9999741942143429,0.945433247427254
0.00022751093,0.8965756594169366,0.9999741942143429,0.9454563149328816
0.00022763014,0.8966171502614652,0.9999741942143429,0.9454793835641788
0.00022774935,0.8966793937290293,0.9999741942143429,0.9455139886219357
0.00022786856,0.8967208941753639,0.9999741942143429,0.9455370600677679
0.00022798777,0.8967416458391188,0.9999741942143429,0.9455485962129131
0.00022822618,0.8968039065935337,0.9999741942143429,0.945583206337389
0.0002283454,0.8968869343825946,0.9999741942143429,0.9456293571115024
0.00022870302,0.8969076937320618,0.9999741942143429,0.945640895508935
0.00022882223,0.8969284540425433,0.9999741942143429,0.9456524341879498
0.00022894144,0.8969492153141059,0.9999741942143429,0.9456639731485572
0.00022906065,0.8969907407407407,0.9999741942143429,0.945687051914591
0.0002296567,0.8970115048959467,0.9999741942143429,0.9456985917200382
0.0002297759,0.8970322700125006,0.9999741942143429,0.945710131807119
0.00022989511,0.8970738031299195,0.9999741942143429,0.9457332128262236
0.00023001432,0.8971153400935316,0.9999741942143429,0.9457562949719871
0.00023025274,0.8972399740668704,0.9999741942143429,0.9458255481700573
0.00023037195,0.8973230826231938,0.9999741942143429,0.9458717226035788
0.00023049116,0.8973438621679828,0.9999741942143429,0.9458832669164046
0.00023061037,0.8973854241448785,0.9999741942143429,0.9459063563874632
0.000230968,0.8976764658187968,0.9999741942143429,0.946068014253281
0.00023108721,0.897697261733772,0.9999741942143429,0.9460795633580913
0.00023144484,0.8977180586123016,0.9999741942143429,0.9460911127448757
0.00023156404,0.8977388564544528,0.9999741942143429,0.9461026624136448
0.00023180246,0.8977804550298873,0.9999741942143429,0.9461257625971782
0.00023192167,0.897842860121875,0.9999741942143429,0.9461604149876217
0.00023216009,0.8979260804078323,0.9999741942143429,0.9462066221235806
0.0002322793,0.8979468878898827,0.9999741942143429,0.9462181746127645
0.00023239851,0.8979676963362918,0.9999741942143429,0.9462297273840466
0.00023251772,0.8980093161224537,0.9999741942143429,0.946252833772947
0.00023263693,0.8980301274623407,0.9999741942143429,0.946264387390586
0.00023275614,0.8980509397668544,0.9999741942143429,0.9462759412903645
0.00023287535,0.8980925672700304,0.9999741942143429,0.946299049936382
0.00023311377,0.8981133824688268,0.9999741942143429,0.9463106046826416
0.00023323298,0.8981758338548548,0.9999741942143429,0.9463452706145472
0.00023370981,0.8982174729375768,0.9999741942143429,0.9463683826468603
0.00023382902,0.8982382939267501,0.9999741942143429,0.9463799390863608
0.00023394823,0.8982591158812212,0.9999741942143429,0.946391495808104
0.00023406744,0.898279938801057,0.9999741942143429,0.9464030528121008
0.00023418665,0.8983840678830594,0.9999741942143429,0.9464608420662463
0.00023430586,0.8984257262757646,0.9999741942143429,0.9464839597440399
0.00023454428,0.8985298891619904,0.9999741942143429,0.9465417588795859
0.00023466349,0.898759132552476,0.9999741942143429,0.9466689418297358
0.0002347827,0.8987799786612237,0.9999741942143429,0.946680505610916
0.00023502111,0.8989050756240141,0.9999741942143429,0.9467498942311111
0.00023514032,0.8989259285034913,0.9999741942143429,0.9467614599900926
0.00023525953,0.8989467823504849,0.9999741942143429,0.9467730260316588
0.00023537874,0.898967637165062,0.9999741942143429,0.9467845923558196
0.00023561716,0.8990719257540604,0.9999741942143429,0.9468424282159091
0.00023573637,0.8991136479651027,0.9999741942143429,0.9468655645384715
0.00023597479,0.8991345105227742,0.9999741942143429,0.9468771331237639
0.000236094,0.8991553740486357,0.9999741942143429,0.9468887019917446
0.0002362132,0.8991762385427544,0.9999741942143429,0.9469002711424236
0.00023633242,0.8991971040051979,0.9999741942143429,0.9469118405758113
0.00023657084,0.8992179704360337,0.9999741942143429,0.9469234102919183
0.00023669004,0.8992805755395683,0.9999741942143429,0.9469581211366578
0.00023680925,0.8993431893610602,0.9999741942143429,0.946992834526243
0.00023704767,0.8993640625725293,0.9999741942143429,0.9470044062216741
0.00023716688,0.8993849367529303,0.9999741942143429,0.9470159781999077
0.0002374053,0.8994266880207971,0.9999741942143429,0.9470391230048221
0.00023812056,0.8995519650857766,0.9999741942143429,0.9471085642078936
0.00023823977,0.8995937318630296,0.9999741942143429,0.9471317135386368
0.00023835897,0.8996355025189794,0.9999741942143429,0.9471548640010444
0.0002385974,0.8996563893016345,0.9999741942143429,0.9471664396566484
0.0002387166,0.8997817303673431,0.9999741942143429,0.9472358995325283
0.00023883581,0.8998444139980958,0.9999741942143429,0.9472706332909565
0.00023895502,0.8998862079375769,0.9999741942143429,0.9472937905450949
0.00023943186,0.8999489061266199,0.9999741942143429,0.9473285285492886
0.00023978949,0.8999907097733185,0.9999741942143429,0.9473516886341967
0.0002400279,0.9000116130530716,0.9999741942143429,0.9473632691013156
0.00024014711,0.900032517303851,0.9999741942143429,0.9473748498515581
0.00024026632,0.9000534225257241,0.9999741942143429,0.9473864308849347
0.00024050474,0.9001370531255082,0.9999741942143429,0.9474327578499896
0.00024062395,0.9001788742537227,0.9999741942143429,0.9474559230315915
0.00024122,0.9002206992682077,0.9999741942143429,0.9474790893460207
0.00024145842,0.9002416132329709,0.9999741942143429,0.9474906729280714
0.00024169683,0.9003043609581561,0.9999741942143429,0.9475254253736924
0.00024181604,0.9003252788104089,0.9999741942143429,0.9475370100887572
0.00024205446,0.9003671174311074,0.9999741942143429,0.9475601803687357
0.00024217367,0.900429882653654,0.9999741942143429,0.9475949379134815
0.00024241209,0.9005763688760807,0.9999741942143429,0.9476760487683077
0.00024265051,0.900597299370163,0.9999741942143429,0.9476876371668164
0.00024276972,0.9006391632771644,0.9999741942143429,0.9477108148140885
0.00024288893,0.9006600966902194,0.9999741942143429,0.9477224040628723
0.00024324656,0.900701966435777,0.9999741942143429,0.9477455834107881
0.00024336576,0.900743840074384,0.9999741942143429,0.9477687638925703
0.00024360418,0.900827599032918,0.9999741942143429,0.9478151282580666
0.00024372339,0.9008485412065559,0.9999741942143429,0.9478267200582372
0.0002438426,0.9008694843539313,0.9999741942143429,0.9478383121419472
0.00024420023,0.9008904284751121,0.9999741942143429,0.947849904509207
0.00024431944,0.9009113735701665,0.9999741942143429,0.9478614971600271
0.00024443865,0.9010370645956378,0.9999741942143429,0.9479310590202951
0.00024467707,0.9010789693981955,0.9999741942143429,0.9479542485760044
0.00024479628,0.9010999232611678,0.9999741942143429,0.9479658437793348
0.00024491549,0.9011418339108392,0.9999741942143429,0.9479890350369986
0.0002450347,0.9011627906976745,0.9999741942143429,0.9480006310913531
0.0002451539,0.9011837484592665,0.9999741942143429,0.9480122274294032
0.00024539232,0.9012675892545645,0.9999741942143429,0.9480586156187666
0.00024551153,0.9012885518909616,0.9999741942143429,0.9480702133754502
0.00024563074,0.9013304800893189,0.9999741942143429,0.948093409740102
0.000246346,0.9013514456514155,0.9999741942143429,0.9481050083480911
0.0002464652,0.9013724121888811,0.9999741942143429,0.9481166072398693
0.00024670362,0.9013933797017841,0.9999741942143429,0.948128206415447
0.00024694204,0.9014143481901926,0.9999741942143429,0.9481398058748352
0.00024729967,0.9014353176541745,0.9999741942143429,0.9481514056180435
0.0002476573,0.9014982319002419,0.9999741942143429,0.9481862065506959
0.00024801493,0.9016031084948464,0.9999741942143429,0.9482442137824986
0.00024837255,0.9016660461653015,0.9999741942143429,0.9482790215284679
0.00024849176,0.9016870273414777,0.9999741942143429,0.9482906246783348
0.0002488494,0.9017499767290329,0.9999741942143429,0.9483254358317131
0.0002489686,0.9017919478706073,0.9999741942143429,0.9483486446872171
0.00024944544,0.9018339229193819,0.9999741942143429,0.9483718546787535
0.00024992228,0.9018759018759018,0.9999741942143429,0.9483950658064058
0.00025004148,0.9019178847407131,0.9999741942143429,0.9484182780702571
0.0002501607,0.9019808663671702,0.9999741942143429,0.9484530985965899
0.0002503991,0.9020228590050979,0.9999741942143429,0.948476313701304
0.00025051832,0.902085855293789,0.9999741942143429,0.9485111384893221
0.00025099516,0.9021068560121057,0.9999741942143429,0.9485227473202891
0.00025111437,0.9022118742724098,0.9999741942143429,0.9485807957378004
0.00025123358,0.9022748969660279,0.9999741942143429,0.9486156281988243
0.000251472,0.9022959064872165,0.9999741942143429,0.9486272395876476
0.0002515912,0.9023169169868437,0.9999741942143429,0.9486388512607293
0.00025171041,0.9023379284649776,0.9999741942143429,0.9486504632180798
0.00025182962,0.9024219841639497,0.9999741942143429,0.94869691389038
0.00025194883,0.9024430005356436,0.9999741942143429,0.9487085272692317
0.00025230646,0.9024640178862546,0.9999741942143429,0.9487201409324149
0.0002526641,0.9025270758122743,0.9999741942143429,0.948754983628058
0.0002527833,0.9025691193254606,0.9999741942143429,0.948778213513669
0.0002529025,0.9026111667559572,0.9999741942143429,0.9488014445368568
0.00025314093,0.902632191940368,0.9999741942143429,0.9488130604750682
0.00025373697,0.902716302474025,0.9999741942143429,0.9488595270722731
0.00025385618,0.9027373325567851,0.9999741942143429,0.9488711444327165
0.0002542138,0.9027793956619994,0.9999741942143429,0.9488943800070471
0.00025457144,0.9028635336331229,0.9999741942143429,0.9489408545697755
0.0002552867,0.9029056085001281,0.9999741942143429,0.9489640935583408
0.00025564432,0.9029476872888268,0.9999741942143429,0.9489873336851514
0.00025576353,0.9029687281539824,0.9999741942143429,0.9489989541754251
0.00025600195,0.902989769999767,0.9999741942143429,0.9490105749502913
0.00025624037,0.9030108128262491,0.9999741942143429,0.9490221960097608
0.0002564788,0.90305290142158,0.9999741942143429,0.9490454389825509
0.000256598,0.903094993940524,0.9999741942143429,0.9490686830938795
0.0002568364,0.9031581400769141,0.9999741942143429,0.9491035513958144
0.00025695562,0.903179190751445,0.9999741942143429,0.9491151747324857
0.00025719404,0.9032423486632013,0.9999741942143429,0.9491500464507254
0.00025731325,0.9032634032634033,0.9999741942143429,0.9491616709262487
0.00025743246,0.9032844588451945,0.9999741942143429,0.9491732956865113
0.00025755167,0.9033055154086438,0.9999741942143429,0.9491849207315234
0.00025767088,0.9033897514803936,0.9999741942143429,0.9492314237592769
0.0002577901,0.9034108129531625,0.9999741942143429,0.949243050228194
0.0002580285,0.9034318754080015,0.9999741942143429,0.9492546769819236
0.00025814772,0.9034740032641642,0.9999741942143429,0.9492779313438615
0.00025826693,0.9035372024156504,0.9999741942143429,0.9493128150231229
0.00025838614,0.903558270764352,0.9999741942143429,0.9493244434859466
0.00025862455,0.9035793400956045,0.9999741942143429,0.9493360722336557
0.0002591014,0.9036004104094767,0.9999741942143429,0.9493477012662611
0.0002593398,0.9036425539853552,0.9999741942143429,0.9493709601862022
0.00025945902,0.9037057767205392,0.9999741942143429,0.9494058507030964
0.00025957823,0.9037479301257084,0.9999741942143429,0.94942911247247
0.00025969744,0.9037690083030133,0.9999741942143429,0.9494407437846213
0.00025993586,0.9038111676074078,0.9999741942143429,0.9494640072639057
0.00026005507,0.903853330845307,0.9999741942143429,0.9494872718832353
0.00026017427,0.9038744139394929,0.9999741942143429,0.9494989046204433
0.0002605319,0.9039165830786816,0.9999741942143429,0.9495221709499981
0.00026077032,0.9040852989897575,0.9999741942143429,0.9496152476716034
0.00026112795,0.9041274878088617,0.9999741942143429,0.9496385197032708
0.00026124716,0.9042540778941964,0.9999741942143429,0.9497083426426521
0.00026148558,0.9042751796882292,0.9999741942143429,0.9497199807974646
0.0002616048,0.9042962824671537,0.9999741942143429,0.9497316192375188
0.0002618432,0.9043595967139656,0.9999741942143429,0.9497665362692378
0.00026232004,0.9043807034331458,0.9999741942143429,0.9497781758503645
0.00026255846,0.9044440295023807,0.9999741942143429,0.9498130963055527
0.00026267767,0.904507364440606,0.9999741942143429,0.9498480193286732
0.00026279688,0.9045284780578898,0.9999741942143429,0.9498596609070807
0.0002630353,0.9045495926608931,0.9999741942143429,0.949871302770856
0.0002631545,0.9045707082496849,0.9999741942143429,0.9498829449200094
0.00026339293,0.9045918248243341,0.9999741942143429,0.9498945873545517
0.00026351213,0.9046340609314812,0.9999741942143429,0.9499178730798443
0.00026363134,0.9047185449791039,0.9999741942143429,0.9499644479555567
0.00026375055,0.9047396684566892,0.9999741942143429,0.9499760923881141
0.00026398897,0.9047607929206846,0.9999741942143429,0.9499877371061443
0.00026410818,0.9047819183711591,0.9999741942143429,0.9499993821096577
0.0002643466,0.9048030448081817,0.9999741942143429,0.9500110273986648
0.0002644658,0.9048241722318218,0.9999741942143429,0.9500226729731762
0.00026470423,0.9048453006421483,0.9999741942143429,0.9500343188332022
0.00026530027,0.9048664300392303,0.9999741942143429,0.9500459649787535
0.00026541948,0.9049086917939377,0.9999741942143429,0.9500692581264738
0.0002656579,0.9049298241517013,0.9999741942143429,0.9500809051286638
0.0002657771,0.904950957496497,0.9999741942143429,0.9500925524164209
0.00026601553,0.9049720918283939,0.9999741942143429,0.9501041999897558
0.00026613474,0.9049932271474613,0.9999741942143429,0.9501158478486791
0.00026637316,0.9050355007473841,0.9999741942143429,0.9501391444233321
0.00026661158,0.9050566390283779,0.9999741942143429,0.950150793139083
0.00026685,0.9050777782968188,0.9999741942143429,0.9501624421404642
0.00026768446,0.9051200597963188,0.9999741942143429,0.9501857410001593
0.00026792288,0.9051412020275162,0.9999741942143429,0.9501973908584941
0.00026839972,0.9051623452464378,0.9999741942143429,0.9502090410025015
0.00026863813,0.9051834894531524,0.9999741942143429,0.9502206914321915
0.00026899576,0.9052046346477294,0.9999741942143429,0.9502323421475748
0.00026911497,0.9052257808302381,0.9999741942143429,0.9502439931486618
0.00026923418,0.9052469280007476,0.9999741942143429,0.9502556444354632
0.0002695918,0.9052680761593271,0.9999741942143429,0.9502672960079894
0.00026971102,0.9053103754409738,0.9999741942143429,0.9502906000102586
0.00026983023,0.9053526786757319,0.9999741942143429,0.9503139051555529
0.00027006865,0.9054161409411655,0.9999741942143429,0.9503488650168512
0.00027018785,0.9054372970067995,0.9999741942143429,0.9503605188755545
0.00027030706,0.9054584540611272,0.9999741942143429,0.9503721730200771
0.00027054548,0.9055219311569649,0.9999741942143429,0.9504071371686669
0.0002707839,0.9055642541655956,0.9999741942143429,0.9504304480303502
0.0002709031,0.9056065811306644,0.9999741942143429,0.9504537600355634
0.00027102232,0.9056489120527262,0.9999741942143429,0.9504770731843911
0.00027161837,0.905712415856395,0.9999741942143429,0.9505120450520935
0.00027173758,0.9057335857700488,0.9999741942143429,0.9505237029132257
0.000271976,0.9057759285664196,0.9999741942143429,0.9505470194934013
0.0002720952,0.9057971014492754,0.9999741942143429,0.9505586782124653
0.00027245283,0.9058394501846744,0.9999741942143429,0.9505819965085986
0.00027269125,0.9058606260373565,0.9999741942143429,0.9505936560856891
0.00027304888,0.9058818028801197,0.9999741942143429,0.9506053159488094
0.0002731681,0.9059241595361668,0.9999741942143429,0.9506286365331813
0.0002732873,0.9059453393495897,0.9999741942143429,0.9506402972544543
0.0002734065,0.9059665201533713,0.9999741942143429,0.9506519582617993
0.00027364492,0.906008884732289,0.9999741942143429,0.9506752811347469
0.00027388334,0.9060300685075638,0.9999741942143429,0.9506869430003706
0.00027412176,0.9060512532734755,0.9999741942143429,0.9506986051521084
0.00027424097,0.9060724390300933,0.9999741942143429,0.9507102675899709
0.00027436018,0.9089629612253993,0.9999741942143429,0.9522990291958285
0.0002745986,0.9089842833685198,0.9999741942143429,0.9523107309325206
0.00027483702,0.9090056065119989,0.9999741942143429,0.9523224329567953
0.00027495623,0.9090695819452916,0.9999741942143429,0.9523575407552208
0.0002759099,0.9090909090909091,0.9999741942143429,0.9523692439299318
0.00027626753,0.9091122372372372,0.9999741942143429,0.9523809473922785
0.00027662516,0.9091335663843465,0.9999741942143429,0.9523926511422716
0.00027674437,0.90917622768119,0.9999741942143429,0.9524160595052387
0.00027686357,0.9092402271340748,0.9999741942143429,0.9524511742073011
0.00027698278,0.9093255737551039,0.9999741942143429,0.9524979978380388
0.000277102,0.9093469129138995,0.9999741942143429,0.9525097044650775
0.00027745962,0.9093682530742514,0.9999741942143429,0.9525214113798791
0.00027757883,0.9094536237326324,0.9999741942143429,0.9525682419169268
0.00027769804,0.9094749689018237,0.9999741942143429,0.9525799502707022
0.00027781725,0.9094963150729944,0.9999741942143429,0.9525916589123041
0.00027817488,0.9095176622462152,0.9999741942143429,0.9526033678417433
0.0002784133,0.9095390104215567,0.9999741942143429,0.9526150770590303
0.0002785325,0.9096030609610103,0.9999741942143429,0.9526502064380841
0.00027889013,0.9096244131455399,0.9999741942143429,0.9526619168068684
0.00027900934,0.9096671205220902,0.9999741942143429,0.9526853384081504
0.00027912855,0.9097311891067027,0.9999741942143429,0.952720472969516
0.00027924776,0.9097525473071325,0.9999741942143429,0.952732185065865
0.00027936697,0.9097952667167544,0.9999741942143429,0.9527556101224673
0.0002796054,0.9098166279260876,0.9999741942143429,0.952767323082742
0.0002798438,0.9098593533541525,0.9999741942143429,0.9527907498672914
0.00027996302,0.9099020827952192,0.9999741942143429,0.9528141778039115
0.00028008223,0.9099875537186201,0.9999741942143429,0.9528610371337044
0.00028020144,0.9100516674495068,0.9999741942143429,0.9528961846558671
0.00028032064,0.910073040700815,0.9999741942143429,0.9529079010728007
0.00028055906,0.91015854374633,0.9999741942143429,0.9529547696218802
0.0002811551,0.9101799220181331,0.9999741942143429,0.9529664874795399
0.00028151274,0.9102013012942475,0.9999741942143429,0.9529782056253765
0.00028163195,0.910222681574744,0.9999741942143429,0.9529899240594009
0.00028175116,0.9103082127419658,0.9999741942143429,0.9530368006775886
0.00028198957,0.9103295980454342,0.9999741942143429,0.953048520552711
0.00028210878,0.9103509843537095,0.9999741942143429,0.9530602407160854
0.0002823472,0.9103937599849639,0.9999741942143429,0.9530836819076308
0.0002824664,0.910500716652177,0.9999741942143429,0.9531422899316409
0.00028258562,0.9105221110014569,0.9999741942143429,0.9531540124014101
0.00028270483,0.9105435063561811,0.9999741942143429,0.9531657351595267
0.00028294325,0.9105863000822465,0.9999741942143429,0.9531891815408443
0.00028330088,0.9106290978309403,0.9999741942143429,0.9532126290756785
0.0002834201,0.9106718996028296,0.9999741942143429,0.9532360777641146
0.0002835393,0.9107575152184643,0.9999741942143429,0.9532829786021332
0.0002837777,0.9107789216377568,0.9999741942143429,0.953294704532772
0.00028389692,0.9108003290633447,0.9999741942143429,0.9533064307518859
0.00028401613,0.9108431469336906,0.9999741942143429,0.953329884055581
0.00028413534,0.9108645573785906,0.9999741942143429,0.9533416111401837
0.00028425455,0.9109073812881994,0.9999741942143429,0.9533650661749522
0.0002848506,0.9109502092246932,0.9999741942143429,0.9533885223638761
0.0002849698,0.9109716247031996,0.9999741942143429,0.953400250891173
0.00028532743,0.9109930411886402,0.9999741942143429,0.9534119797070406
0.00028544664,0.911271547162712,0.9999741942143429,0.95356448057811
0.00028556585,0.9113144093506738,0.9999741942143429,0.9535879465807955
0.00028568506,0.9114001458240233,0.9999741942143429,0.9536348820511468
0.0002861619,0.911507339104253,0.9999741942143429,0.9536935578868039
0.0002862811,0.9115716671763626,0.9999741942143429,0.9537287668541592
0.00028640032,0.9115931118848217,0.9999741942143429,0.9537405037543353
0.00028663874,0.9116360043288007,0.9999741942143429,0.9537639784213375
0.00028699636,0.9117003505634896,0.9999741942143429,0.9537991925886267
0.000287354,0.9123872760236397,0.9999741942143429,0.9541749722334083
0.0002874732,0.9124087591240876,0.9999741942143429,0.9541867201185216
0.00028771162,0.9124302432362429,0.9999741942143429,0.9541984682929204
0.00028842688,0.9124732144959615,0.9999741942143429,0.9542219655096172
0.00028854609,0.9126021525635288,0.9999741942143429,0.9542924641036721
0.0002889037,0.9127311270757272,0.9999741942143429,0.9543629731154687
0.00028902292,0.9127526263720733,0.9999741942143429,0.9543747256304329
0.00028914213,0.9128386336866903,0.9999741942143429,0.9544217385849623
0.00028926134,0.9128601380480106,0.9999741942143429,0.9544334925473162
0.00028949976,0.9129461656261044,0.9999741942143429,0.9544805112919392
0.00028973818,0.9129676750541891,0.9999741942143429,0.9544922667019504
0.0002898574,0.9129891854958415,0.9999741942143429,0.9545040224015249
0.0002899766,0.9130106969511333,0.9999741942143429,0.9545157783906736
0.00029045343,0.9130537229029217,0.9999741942143429,0.9545392912377366
0.00029057264,0.9130752373995618,0.9999741942143429,0.9545510480956723
0.00029093027,0.9130967529101277,0.9999741942143429,0.9545628052432249
0.0002911687,0.9131182694346914,0.9999741942143429,0.9545745626804053
0.0002912879,0.9131397869733245,0.9999741942143429,0.954586320407224
0.0002914071,0.9131613055260988,0.9999741942143429,0.9545980784236919
0.00029152632,0.9131828250930857,0.9999741942143429,0.9546098367298196
0.00029212236,0.9132043456743573,0.9999741942143429,0.954621595325618
0.00029224157,0.9132473898800405,0.9999741942143429,0.9546451133862689
0.00029236078,0.9132904381437225,0.9999741942143429,0.9546686326057304
0.00029248,0.9133119637974922,0.9999741942143429,0.954680392650042
0.0002925992,0.9133550181492481,0.9999741942143429,0.95470391360788
0.0002927184,0.9133765468473777,0.9999741942143429,0.9547156745214278
0.00029307604,0.9136565123078374,0.9999741942143429,0.9548685927702363
0.00029319525,0.9136780552215227,0.9999741942143429,0.9548803577414952
0.00029367208,0.913721144096772,0.9999741942143429,0.9549038885537748
0.0002937913,0.9137426900584795,0.9999741942143429,0.9549156543948166
0.00029414892,0.9137642370363384,0.9999741942143429,0.9549274205258074
0.00029426813,0.9138073340407971,0.9999741942143429,0.9549509536576791
0.00029438734,0.9138288840675408,0.9999741942143429,0.9549627206585811
0.00029450655,0.9138504351107233,0.9999741942143429,0.9549744879494753
0.00029462576,0.9138719871704165,0.9999741942143429,0.954986255530372
0.00029557943,0.9138935402466923,0.9999741942143429,0.954998023401282
0.00029593706,0.9139582055757347,0.9999741942143429,0.9550333287541993
0.00029617548,0.9155345540460721,0.9999741942143429,0.9558932309858374
0.0002962947,0.9155561856157263,0.9999741942143429,0.9559050212200101
0.0002964139,0.9155994518217475,0.9999741942143429,0.9559286025609198
0.0002965331,0.9156210864582595,0.9999741942143429,0.9559403936676786
0.00029665232,0.9156643587986484,0.9999741942143429,0.9559639767538567
0.00029677153,0.9156859965026702,0.9999741942143429,0.9559757687332979
0.00029700994,0.9157509157509157,0.9999741942143429,0.9560111464171595
0.00029712915,0.9157942003639543,0.9999741942143429,0.9560347329944561
0.00029724836,0.9158158442049537,0.9999741942143429,0.9560465267195534
0.00029736757,0.9158591349562751,0.9999741942143429,0.9560701150426999
0.00029748678,0.9159024298005105,0.9999741942143429,0.956093704529854
0.000297606,0.9159890317700454,0.9999741942143429,0.9561408869965299
0.0002978444,0.9160106848214075,0.9999741942143429,0.9561526833408382
0.00029808283,0.9160539939954139,0.9999741942143429,0.9561762769026975
0.00029820204,0.9160756501182034,0.9999741942143429,0.9561880741202701
0.00029832125,0.9160973072649472,0.9999741942143429,0.9561998716289523
0.00029844046,0.9164222873900293,0.9999741942143429,0.9563768691996689
0.00029879808,0.9165740237008302,0.9999741942143429,0.956459490492511
0.0002989173,0.916639068931258,0.9999741942143429,0.9564949039881632
0.0002989769,0.9166824375473126,0.9999741942143429,0.9565185144421962
0.00029921532,0.916725810267329,0.9999741942143429,0.9565421260618754
0.00029933453,0.9167908770435564,0.9999741942143429,0.9565775456771697
0.00029981136,0.9168776471144973,0.9999741942143429,0.9566247759114626
0.00030004978,0.9168993421986654,0.9999741942143429,0.9566365841987806
0.0003002882,0.9170729398400151,0.9999741942143429,0.9567310609929316
0.0003004074,0.9184640910168287,0.9999741942143429,0.9574875476708414
0.00030064583,0.9184858612434521,0.9999741942143429,0.9574993772674841
0.00030076504,0.9185076325021333,0.9999741942143429,0.9575112071564358
0.00030088425,0.9187254018682726,0.9999741942143429,0.9576295221253271
0.00030100346,0.9187689681335357,0.9999741942143429,0.9576531886278965
0.00030124187,0.918790752815649,0.9999741942143429,0.9576650223178503
0.00030136108,0.918834325279207,0.9999741942143429,0.9576886905751512
0.0003015995,0.9188996917239743,0.9999741942143429,0.957724195154747
0.0003017187,0.9190086564686352,0.9999741942143429,0.957783375304516
0.00030183792,0.9190522496027322,0.9999741942143429,0.9578070494123315
0.00030195713,0.9190740477206963,0.9999741942143429,0.9578188869051201
0.00030207634,0.9192048581459341,0.9999741942143429,0.957889918006866
0.00030243397,0.9193575173788228,0.9999741942143429,0.9579728009420719
0.00030255318,0.9193793299800702,0.9999741942143429,0.9579846425322712
0.0003026724,0.9194011436163902,0.9999741942143429,0.9579964844152241
0.0003029108,0.9194229582878565,0.9999741942143429,0.9580083265909415
0.00030314922,0.9194447739945426,0.9999741942143429,0.9580201690594342
0.00030338764,0.9194665907365224,0.9999741942143429,0.9580320118207128
0.00030350685,0.9194884085138695,0.9999741942143429,0.9580438548747887
0.00030362606,0.9196411619517753,0.9999741942143429,0.9581267644525485
0.00030374527,0.9196848151136849,0.9999741942143429,0.9581504555391291
0.0003039837,0.9197066432487598,0.9999741942143429,0.9581623015217727
0.00030505657,0.9197284724200133,0.9999741942143429,0.9581741477973327
0.00030517578,0.9197721338713506,0.9999741942143429,0.9581978412272454
0.0003054142,0.919793966151582,0.9999741942143429,0.95820968838162
0.00030577183,0.9198157994682872,0.9999741942143429,0.9582215358289545
0.00030636787,0.9198376338215396,0.9999741942143429,0.9582333835692599
0.00030648708,0.9199249816015004,0.9999741942143429,0.9582807774604073
0.0003068447,0.9204056910762215,0.9999741942143429,0.9585415276855738
0.00030696392,0.9204275534441805,0.9999741942143429,0.9585533833402012
0.00030720234,0.920602489784282,0.9999741942143429,0.958648239136046
0.00030732155,0.920624361502459,0.9999741942143429,0.9586600974305431
0.00030767918,0.9206681080567369,0.9999741942143429,0.958683814899668
0.0003077984,0.920711858768741,0.9999741942143429,0.958707533542373
0.0003079176,0.9207337356840755,0.9999741942143429,0.9587193933038453
0.00030839443,0.9207774926337801,0.9999741942143429,0.958743113707084
0.00030875206,0.9209087884405153,0.9999741942143429,0.9588142819599367
0.00030899048,0.9209525620306113,0.9999741942143429,0.9588380070588901
0.0003092289,0.9209744503862151,0.9999741942143429,0.9588498700486663
0.00030958652,0.9209963397822883,0.9999741942143429,0.9588617333319902
0.00030970573,0.9210401216961399,0.9999741942143429,0.958885460779324
0.00030982494,0.9210620142140667,0.9999741942143429,0.9588973249433558
0.00031030178,0.9210839077727597,0.9999741942143429,0.9589091894009786
0.000310421,0.9211058023722931,0.9999741942143429,0.9589210541522034
0.0003105402,0.9211495946941783,0.9999741942143429,0.958944784535503
0.0003106594,0.9211714924166785,0.9999741942143429,0.9589566501675995
0.00031077862,0.9211933911803162,0.9999741942143429,0.9589685160933415
0.00031089783,0.9212152909851654,0.9999741942143429,0.95898038231274
0.00031113625,0.9212590937187961,0.9999741942143429,0.9590041156325502
0.00031125546,0.9213029006181646,0.9999741942143429,0.9590278501271172
0.00031149387,0.9213686187792758,0.9999741942143429,0.9590634540718279
0.0003118515,0.9213905269164923,0.9999741942143429,0.9590753226408711
0.00031208992,0.9214124360955891,0.9999741942143429,0.9590871915036691
0.00031220913,0.9216315852063266,0.9999741942143429,0.9592058962905525
